timestamp,user_id,event_type,event_value,device_id,ip_address,location,auth_result,resource_type,resource_name
2025-01-05 12:15:00,user_18,login,1,dev_18,10.0.3.79,Germany,success,system,auth_service
2025-01-28 06:31:00,user_35,login,1,dev_35,10.0.4.159,India,success,system,auth_service
2025-01-05 16:02:00,user_54,login,1,dev_54,10.0.0.70,United States,success,system,auth_service
2025-01-02 06:27:00,user_03,login,1,dev_03,10.0.3.169,Germany,success,system,auth_service
2025-01-14 12:25:00,user_50,password_reset,1,dev_50,10.0.3.62,United Kingdom,success,system,auth_service
2025-01-30 16:19:00,user_27,failed_login,1,dev_27,10.0.3.101,Australia,failure,system,auth_service
2025-01-15 04:45:00,user_40,password_reset,1,dev_40,10.0.0.62,Japan,success,system,auth_service
2025-01-28 06:29:00,user_42,failed_login,1,dev_42,10.0.4.194,Australia,failure,system,auth_service
2025-01-19 04:22:00,user_59,login,1,dev_59,10.0.5.138,United States,success,system,auth_service
2025-01-13 08:01:00,user_51,login,1,dev_51,10.0.2.216,Singapore,success,system,auth_service
2025-01-16 07:01:00,user_38,login,1,dev_38,10.0.0.115,Canada,success,system,auth_service
2025-01-17 01:13:00,user_49,login,1,dev_49,10.0.3.139,Japan,success,system,auth_service
2025-01-26 09:37:00,user_26,login,1,dev_26,10.0.4.194,United States,success,system,auth_service
2025-01-11 21:27:00,user_05,login,1,dev_05,10.0.4.227,Japan,success,system,auth_service
2025-01-27 20:24:00,user_37,file_access,242,dev_37,10.0.1.62,Australia,success,file,confidential_report
2025-01-15 16:44:00,user_46,login,1,dev_46,10.0.0.107,United States,success,system,auth_service
2025-01-13 14:02:00,user_32,login,1,dev_32,10.0.5.49,United Kingdom,success,system,auth_service
2025-01-16 13:51:00,user_17,login,1,dev_17,10.0.2.242,Singapore,success,system,auth_service
2025-01-29 11:30:00,user_50,failed_login,1,dev_50,10.0.5.66,Australia,failure,system,auth_service
2025-01-19 20:21:00,user_18,login,1,dev_18,10.0.1.99,India,success,system,auth_service
2025-01-29 03:57:00,user_16,login,1,dev_16,10.0.1.135,Germany,success,system,auth_service
2025-01-14 19:04:00,user_40,file_access,188,dev_40,10.0.4.178,United States,success,file,confidential_report
2025-01-20 11:29:00,user_30,login,1,dev_30,10.0.3.88,Japan,success,system,auth_service
2025-01-28 14:30:00,user_14,failed_login,1,dev_14,10.0.5.198,Germany,failure,system,auth_service
2025-01-09 15:40:00,user_21,phishing_click,1,dev_21,10.0.1.16,Australia,success,system,auth_service
2025-01-17 00:03:00,user_24,login,1,dev_24,10.0.5.35,Australia,success,system,auth_service
2025-01-12 02:07:00,user_10,login,1,dev_10,10.0.5.225,Japan,success,system,auth_service
2025-01-29 14:31:00,user_38,login,1,dev_38,10.0.5.46,Germany,success,system,auth_service
2025-01-09 23:36:00,user_21,login,1,dev_21,10.0.3.11,United Kingdom,success,system,auth_service
2025-01-04 20:13:00,user_06,failed_login,1,dev_06,10.0.0.13,Germany,failure,system,auth_service
2025-01-23 08:14:00,user_38,file_access,39,dev_38,10.0.3.90,Japan,success,file,confidential_report
2025-01-26 22:10:00,user_02,failed_login,1,dev_02,10.0.2.199,Canada,failure,system,auth_service
2025-01-28 08:06:00,user_16,failed_login,1,dev_16,10.0.0.198,United Kingdom,failure,system,auth_service
2025-01-29 21:15:00,user_57,login,1,dev_57,10.0.3.32,Singapore,success,system,auth_service
2025-01-13 14:39:00,user_04,login,1,dev_04,10.0.4.139,Japan,success,system,auth_service
2025-01-25 01:37:00,user_08,file_access,161,dev_08,10.0.4.145,Germany,success,file,confidential_report
2025-01-07 11:46:00,user_13,login,1,dev_13,10.0.4.172,Canada,success,system,auth_service
2025-01-29 03:50:00,user_10,login,1,dev_10,10.0.3.14,Japan,success,system,auth_service
2025-01-05 13:37:00,user_51,login,1,dev_51,10.0.1.181,Australia,success,system,auth_service
2025-01-30 18:03:00,user_17,login,1,dev_17,10.0.4.246,India,success,system,auth_service
2025-01-08 06:57:00,user_05,file_access,176,dev_05,10.0.0.146,Germany,success,file,confidential_report
2025-01-12 22:10:00,user_22,login,1,dev_22,10.0.3.149,Germany,success,system,auth_service
2025-01-02 00:16:00,user_45,login,1,dev_45,10.0.0.88,United States,success,system,auth_service
2025-01-12 04:38:00,user_41,failed_login,1,dev_41,10.0.4.175,Japan,failure,system,auth_service
2025-01-05 19:58:00,user_49,file_access,32,dev_49,10.0.2.201,Canada,success,file,confidential_report
2025-01-06 22:52:00,user_60,file_access,15,dev_60,10.0.0.47,Singapore,success,file,confidential_report
2025-01-21 14:02:00,user_08,file_access,226,dev_08,10.0.0.99,Germany,success,file,confidential_report
2025-01-06 13:22:00,user_16,login,1,dev_16,10.0.2.28,Singapore,success,system,auth_service
2025-01-01 04:40:00,user_06,login,1,dev_06,10.0.3.175,Australia,success,system,auth_service
2025-01-18 12:12:00,user_54,failed_login,1,dev_54,10.0.1.78,Japan,failure,system,auth_service
2025-01-04 04:01:00,user_41,login,1,dev_41,10.0.4.205,Australia,success,system,auth_service
2025-01-18 22:55:00,user_33,login,1,dev_33,10.0.3.34,Singapore,success,system,auth_service
2025-01-23 21:26:00,user_54,login,1,dev_54,10.0.0.146,United Kingdom,success,system,auth_service
2025-01-08 18:27:00,user_46,file_access,10,dev_46,10.0.4.133,United Kingdom,success,file,confidential_report
2025-01-19 22:44:00,user_11,login,1,dev_11,10.0.4.215,Singapore,success,system,auth_service
2025-01-08 07:43:00,user_53,phishing_click,1,dev_53,10.0.2.210,Canada,success,system,auth_service
2025-01-22 15:52:00,user_43,file_access,88,dev_43,10.0.0.205,Australia,success,file,confidential_report
2025-01-28 15:41:00,user_26,password_reset,1,dev_26,10.0.5.191,Singapore,success,system,auth_service
2025-01-24 18:36:00,user_22,login,1,dev_22,10.0.5.37,Germany,success,system,auth_service
2025-01-09 09:36:00,user_49,login,1,dev_49,10.0.5.239,Japan,success,system,auth_service
2025-01-11 04:30:00,user_15,login,1,dev_15,10.0.0.10,United Kingdom,success,system,auth_service
2025-01-18 06:10:00,user_26,file_access,130,dev_26,10.0.4.56,Australia,success,file,confidential_report
2025-01-23 19:34:00,user_60,file_access,124,dev_60,10.0.5.187,Australia,success,file,confidential_report
2025-01-19 16:00:00,user_02,file_access,181,dev_02,10.0.5.44,Singapore,success,file,confidential_report
2025-01-16 15:52:00,user_55,login,1,dev_55,10.0.3.101,Australia,success,system,auth_service
2025-01-16 10:51:00,user_09,password_reset,1,dev_09,10.0.2.61,Singapore,success,system,auth_service
2025-01-13 22:50:00,user_57,file_access,146,dev_57,10.0.2.120,United Kingdom,success,file,confidential_report
2025-01-17 03:00:00,user_24,login,1,dev_24,10.0.4.15,India,success,system,auth_service
2025-01-15 17:28:00,user_60,failed_login,1,dev_60,10.0.5.95,Japan,failure,system,auth_service
2025-01-14 18:12:00,user_22,login,1,dev_22,10.0.5.123,Canada,success,system,auth_service
2025-01-22 12:21:00,user_09,file_access,106,dev_09,10.0.5.127,Singapore,success,file,confidential_report
2025-01-02 15:27:00,user_44,file_access,12,dev_44,10.0.3.176,Canada,success,file,confidential_report
2025-01-25 11:36:00,user_21,login,1,dev_21,10.0.2.99,Germany,success,system,auth_service
2025-01-16 03:52:00,user_09,login,1,dev_09,10.0.4.223,Japan,success,system,auth_service
2025-01-03 01:56:00,user_05,login,1,dev_05,10.0.0.14,Japan,success,system,auth_service
2025-01-11 18:49:00,user_12,login,1,dev_12,10.0.1.59,United Kingdom,success,system,auth_service
2025-01-25 00:19:00,user_51,login,1,dev_51,10.0.0.147,United States,success,system,auth_service
2025-01-02 06:08:00,user_08,login,1,dev_08,10.0.0.52,United Kingdom,success,system,auth_service
2025-01-03 04:48:00,user_13,login,1,dev_13,10.0.1.40,United Kingdom,success,system,auth_service
2025-01-11 06:10:00,user_46,login,1,dev_46,10.0.5.76,Germany,success,system,auth_service
2025-01-29 21:33:00,user_05,failed_login,1,dev_05,10.0.0.110,Singapore,failure,system,auth_service
2025-01-24 19:25:00,user_56,file_access,74,dev_56,10.0.1.163,United Kingdom,success,file,confidential_report
2025-01-12 20:33:00,user_28,login,1,dev_28,10.0.5.131,Australia,success,system,auth_service
2025-01-09 10:39:00,user_29,login,1,dev_29,10.0.1.24,Canada,success,system,auth_service
2025-01-08 02:47:00,user_19,file_access,66,dev_19,10.0.3.32,United Kingdom,success,file,confidential_report
2025-01-20 08:27:00,user_33,password_reset,1,dev_33,10.0.2.10,Singapore,success,system,auth_service
2025-01-02 11:31:00,user_48,login,1,dev_48,10.0.2.106,Germany,success,system,auth_service
2025-01-12 04:04:00,user_45,phishing_click,1,dev_45,10.0.4.115,United States,success,system,auth_service
2025-01-25 11:22:00,user_50,login,1,dev_50,10.0.1.12,Australia,success,system,auth_service
2025-01-13 17:09:00,user_46,phishing_click,1,dev_46,10.0.3.239,Japan,success,system,auth_service
2025-01-02 07:13:00,user_42,login,1,dev_42,10.0.0.123,India,success,system,auth_service
2025-01-14 21:10:00,user_35,failed_login,1,dev_35,10.0.0.91,United Kingdom,failure,system,auth_service
2025-01-29 01:04:00,user_18,login,1,dev_18,10.0.4.161,Germany,success,system,auth_service
2025-01-06 17:38:00,user_60,password_reset,1,dev_60,10.0.5.200,Singapore,success,system,auth_service
2025-01-17 20:13:00,user_40,login,1,dev_40,10.0.3.138,Singapore,success,system,auth_service
2025-01-09 17:00:00,user_02,file_access,84,dev_02,10.0.3.61,Singapore,success,file,confidential_report
2025-01-27 23:04:00,user_23,failed_login,1,dev_23,10.0.4.240,United States,failure,system,auth_service
2025-01-29 19:13:00,user_43,login,1,dev_43,10.0.1.128,India,success,system,auth_service
2025-01-28 10:13:00,user_60,login,1,dev_60,10.0.2.208,Australia,success,system,auth_service
2025-01-11 04:33:00,user_18,file_access,15,dev_18,10.0.3.177,Germany,success,file,confidential_report
2025-01-22 18:39:00,user_39,login,1,dev_39,10.0.4.153,United Kingdom,success,system,auth_service
2025-01-19 17:54:00,user_38,login,1,dev_38,10.0.1.152,Australia,success,system,auth_service
2025-01-17 17:01:00,user_15,file_access,137,dev_15,10.0.1.138,Singapore,success,file,confidential_report
2025-01-06 09:20:00,user_44,file_access,115,dev_44,10.0.1.185,United States,success,file,confidential_report
2025-01-01 04:42:00,user_33,file_access,19,dev_33,10.0.5.103,India,success,file,confidential_report
2025-01-05 11:34:00,user_37,file_access,22,dev_37,10.0.2.208,Canada,success,file,confidential_report
2025-01-13 10:11:00,user_56,password_reset,1,dev_56,10.0.0.64,Germany,success,system,auth_service
2025-01-05 16:05:00,user_21,failed_login,1,dev_21,10.0.4.242,Singapore,failure,system,auth_service
2025-01-30 04:07:00,user_17,file_access,180,dev_17,10.0.4.71,Australia,success,file,confidential_report
2025-01-08 10:11:00,user_17,failed_login,1,dev_17,10.0.3.171,Japan,failure,system,auth_service
2025-01-30 03:49:00,user_40,file_access,195,dev_40,10.0.3.175,Canada,success,file,confidential_report
2025-01-02 04:33:00,user_21,login,1,dev_21,10.0.2.159,Japan,success,system,auth_service
2025-01-26 07:18:00,user_24,failed_login,1,dev_24,10.0.5.195,Germany,failure,system,auth_service
2025-01-30 16:43:00,user_15,login,1,dev_15,10.0.2.130,Germany,success,system,auth_service
2025-01-08 13:52:00,user_08,login,1,dev_08,10.0.0.34,India,success,system,auth_service
2025-01-09 16:19:00,user_49,login,1,dev_49,10.0.2.132,India,success,system,auth_service
2025-01-05 22:53:00,user_20,file_access,10,dev_20,10.0.4.126,India,success,file,confidential_report
2025-01-08 12:06:00,user_35,file_access,72,dev_35,10.0.4.11,Japan,success,file,confidential_report
2025-01-27 21:18:00,user_44,login,1,dev_44,10.0.5.90,Australia,success,system,auth_service
2025-01-07 17:45:00,user_08,login,1,dev_08,10.0.1.122,United Kingdom,success,system,auth_service
2025-01-17 10:38:00,user_15,failed_login,1,dev_15,10.0.0.186,United States,failure,system,auth_service
2025-01-20 17:07:00,user_58,login,1,dev_58,10.0.3.4,United States,success,system,auth_service
2025-01-25 21:30:00,user_25,file_access,102,dev_25,10.0.2.36,Japan,success,file,confidential_report
2025-01-13 01:41:00,user_23,login,1,dev_23,10.0.5.99,Canada,success,system,auth_service
2025-01-13 00:04:00,user_29,login,1,dev_29,10.0.3.185,Canada,success,system,auth_service
2025-01-06 00:21:00,user_02,file_access,231,dev_02,10.0.1.102,United States,success,file,confidential_report
2025-01-13 09:28:00,user_27,failed_login,1,dev_27,10.0.0.148,Japan,failure,system,auth_service
2025-01-15 23:03:00,user_53,failed_login,1,dev_53,10.0.3.174,Singapore,failure,system,auth_service
2025-01-15 04:11:00,user_20,login,1,dev_20,10.0.5.186,Japan,success,system,auth_service
2025-01-09 20:32:00,user_27,login,1,dev_27,10.0.3.123,Singapore,success,system,auth_service
2025-01-08 04:55:00,user_31,login,1,dev_31,10.0.2.216,United Kingdom,success,system,auth_service
2025-01-30 09:06:00,user_48,failed_login,1,dev_48,10.0.1.132,Singapore,failure,system,auth_service
2025-01-03 18:26:00,user_51,login,1,dev_51,10.0.3.189,Germany,success,system,auth_service
2025-01-14 09:43:00,user_58,login,1,dev_58,10.0.0.194,Singapore,success,system,auth_service
2025-01-11 11:16:00,user_54,file_access,163,dev_54,10.0.1.29,United Kingdom,success,file,confidential_report
2025-01-03 12:06:00,user_59,login,1,dev_59,10.0.1.160,United States,success,system,auth_service
2025-01-27 22:46:00,user_01,file_access,41,dev_01,10.0.1.21,Australia,success,file,confidential_report
2025-01-18 18:19:00,user_26,login,1,dev_26,10.0.0.103,Singapore,success,system,auth_service
2025-01-25 08:09:00,user_35,file_access,174,dev_35,10.0.5.229,Germany,success,file,confidential_report
2025-01-06 10:46:00,user_21,login,1,dev_21,10.0.0.143,Singapore,success,system,auth_service
2025-01-25 21:48:00,user_42,login,1,dev_42,10.0.5.198,Australia,success,system,auth_service
2025-01-01 07:13:00,user_07,login,1,dev_07,10.0.2.94,Canada,success,system,auth_service
2025-01-17 05:06:00,user_55,login,1,dev_55,10.0.5.237,Singapore,success,system,auth_service
2025-01-09 15:34:00,user_28,phishing_click,1,dev_28,10.0.0.129,Australia,success,system,auth_service
2025-01-16 10:54:00,user_59,login,1,dev_59,10.0.5.85,Japan,success,system,auth_service
2025-01-27 05:14:00,user_32,login,1,dev_32,10.0.0.33,Singapore,success,system,auth_service
2025-01-22 05:25:00,user_35,file_access,51,dev_35,10.0.1.23,Canada,success,file,confidential_report
2025-01-09 13:05:00,user_16,login,1,dev_16,10.0.5.195,Singapore,success,system,auth_service
2025-01-12 07:51:00,user_58,login,1,dev_58,10.0.4.128,India,success,system,auth_service
2025-01-19 21:47:00,user_21,file_access,6,dev_21,10.0.2.41,United Kingdom,success,file,confidential_report
2025-01-29 14:57:00,user_34,login,1,dev_34,10.0.3.8,United Kingdom,success,system,auth_service
2025-01-06 00:08:00,user_44,failed_login,1,dev_44,10.0.0.232,Singapore,failure,system,auth_service
2025-01-14 12:48:00,user_09,file_access,193,dev_09,10.0.3.118,United States,success,file,confidential_report
2025-01-14 07:45:00,user_36,failed_login,1,dev_36,10.0.2.10,Germany,failure,system,auth_service
2025-01-04 20:18:00,user_17,login,1,dev_17,10.0.4.185,United States,success,system,auth_service
2025-01-01 16:44:00,user_23,failed_login,1,dev_23,10.0.0.224,Singapore,failure,system,auth_service
2025-01-21 12:07:00,user_46,login,1,dev_46,10.0.1.180,India,success,system,auth_service
2025-01-18 07:16:00,user_58,login,1,dev_58,10.0.1.126,Australia,success,system,auth_service
2025-01-04 21:06:00,user_11,failed_login,1,dev_11,10.0.0.145,Japan,failure,system,auth_service
2025-01-15 19:12:00,user_39,file_access,101,dev_39,10.0.2.34,Germany,success,file,confidential_report
2025-01-21 13:19:00,user_01,login,1,dev_01,10.0.4.136,Singapore,success,system,auth_service
2025-01-02 20:04:00,user_45,login,1,dev_45,10.0.5.170,Germany,success,system,auth_service
2025-01-16 12:29:00,user_32,login,1,dev_32,10.0.4.68,India,success,system,auth_service
2025-01-13 00:14:00,user_11,login,1,dev_11,10.0.5.176,Japan,success,system,auth_service
2025-01-25 10:58:00,user_21,failed_login,1,dev_21,10.0.2.69,Germany,failure,system,auth_service
2025-01-08 15:44:00,user_22,password_reset,1,dev_22,10.0.5.73,Canada,success,system,auth_service
2025-01-01 20:15:00,user_03,file_access,130,dev_03,10.0.4.200,India,success,file,confidential_report
2025-01-13 16:59:00,user_53,login,1,dev_53,10.0.0.186,India,success,system,auth_service
2025-01-13 01:08:00,user_17,login,1,dev_17,10.0.3.206,Japan,success,system,auth_service
2025-01-30 09:53:00,user_25,login,1,dev_25,10.0.1.12,Germany,success,system,auth_service
2025-01-11 03:37:00,user_51,login,1,dev_51,10.0.5.30,Japan,success,system,auth_service
2025-01-29 16:23:00,user_49,login,1,dev_49,10.0.3.117,Canada,success,system,auth_service
2025-01-01 11:17:00,user_33,login,1,dev_33,10.0.0.43,Australia,success,system,auth_service
2025-01-14 05:02:00,user_38,login,1,dev_38,10.0.2.96,Singapore,success,system,auth_service
2025-01-14 00:58:00,user_33,login,1,dev_33,10.0.2.14,United Kingdom,success,system,auth_service
2025-01-06 04:48:00,user_46,file_access,41,dev_46,10.0.0.61,United Kingdom,success,file,confidential_report
2025-01-10 19:15:00,user_52,file_access,155,dev_52,10.0.3.54,Singapore,success,file,confidential_report
2025-01-24 02:13:00,user_10,login,1,dev_10,10.0.5.102,Germany,success,system,auth_service
2025-01-13 20:39:00,user_35,login,1,dev_35,10.0.1.148,Australia,success,system,auth_service
2025-01-18 05:58:00,user_29,failed_login,1,dev_29,10.0.4.128,Canada,failure,system,auth_service
2025-01-19 17:44:00,user_18,file_access,154,dev_18,10.0.3.1,Germany,success,file,confidential_report
2025-01-16 21:28:00,user_05,file_access,162,dev_05,10.0.1.180,Germany,success,file,confidential_report
2025-01-20 11:48:00,user_47,login,1,dev_47,10.0.2.229,Singapore,success,system,auth_service
2025-01-26 07:25:00,user_57,login,1,dev_57,10.0.1.157,India,success,system,auth_service
2025-01-08 02:46:00,user_08,login,1,dev_08,10.0.4.8,Canada,success,system,auth_service
2025-01-17 02:48:00,user_17,file_access,72,dev_17,10.0.0.114,Japan,success,file,confidential_report
2025-01-14 03:40:00,user_14,login,1,dev_14,10.0.4.196,India,success,system,auth_service
2025-01-04 04:45:00,user_04,failed_login,1,dev_04,10.0.0.110,Canada,failure,system,auth_service
2025-01-04 17:54:00,user_53,failed_login,1,dev_53,10.0.0.244,United States,failure,system,auth_service
2025-01-22 20:17:00,user_60,login,1,dev_60,10.0.2.126,United States,success,system,auth_service
2025-01-26 16:35:00,user_07,login,1,dev_07,10.0.2.99,Canada,success,system,auth_service
2025-01-16 22:04:00,user_23,failed_login,1,dev_23,10.0.2.189,Australia,failure,system,auth_service
2025-01-11 21:24:00,user_02,login,1,dev_02,10.0.5.53,Germany,success,system,auth_service
2025-01-28 22:09:00,user_44,file_access,6,dev_44,10.0.2.188,Canada,success,file,confidential_report
2025-01-14 02:28:00,user_25,file_access,41,dev_25,10.0.5.26,United States,success,file,confidential_report
2025-01-24 03:01:00,user_36,file_access,26,dev_36,10.0.2.21,United States,success,file,confidential_report
2025-01-21 03:34:00,user_11,login,1,dev_11,10.0.1.113,Japan,success,system,auth_service
2025-01-12 19:14:00,user_43,file_access,177,dev_43,10.0.3.192,Canada,success,file,confidential_report
2025-01-20 00:07:00,user_40,login,1,dev_40,10.0.5.29,India,success,system,auth_service
2025-01-13 08:41:00,user_05,file_access,161,dev_05,10.0.5.91,Japan,success,file,confidential_report
2025-01-19 07:37:00,user_35,login,1,dev_35,10.0.5.174,Singapore,success,system,auth_service
2025-01-25 16:46:00,user_58,file_access,84,dev_58,10.0.1.113,India,success,file,confidential_report
2025-01-30 05:25:00,user_23,failed_login,1,dev_23,10.0.0.1,Singapore,failure,system,auth_service
2025-01-11 13:24:00,user_43,login,1,dev_43,10.0.2.185,Canada,success,system,auth_service
2025-01-27 16:24:00,user_26,login,1,dev_26,10.0.3.116,India,success,system,auth_service
2025-01-07 06:38:00,user_19,login,1,dev_19,10.0.2.14,India,success,system,auth_service
2025-01-03 09:26:00,user_53,login,1,dev_53,10.0.4.248,Japan,success,system,auth_service
2025-01-01 11:55:00,user_58,login,1,dev_58,10.0.5.157,India,success,system,auth_service
2025-01-25 08:04:00,user_15,file_access,244,dev_15,10.0.4.36,Japan,success,file,confidential_report
2025-01-15 10:11:00,user_24,password_reset,1,dev_24,10.0.2.214,India,success,system,auth_service
2025-01-07 23:19:00,user_26,login,1,dev_26,10.0.5.246,Australia,success,system,auth_service
2025-01-08 22:40:00,user_19,file_access,155,dev_19,10.0.1.144,Singapore,success,file,confidential_report
2025-01-24 03:08:00,user_24,login,1,dev_24,10.0.3.78,Australia,success,system,auth_service
2025-01-11 13:35:00,user_47,login,1,dev_47,10.0.1.237,Australia,success,system,auth_service
2025-01-02 02:32:00,user_53,phishing_click,1,dev_53,10.0.0.16,Australia,success,system,auth_service
2025-01-07 10:35:00,user_52,file_access,218,dev_52,10.0.3.62,Singapore,success,file,confidential_report
2025-01-21 14:30:00,user_21,login,1,dev_21,10.0.2.123,India,success,system,auth_service
2025-01-28 07:37:00,user_57,login,1,dev_57,10.0.2.6,United Kingdom,success,system,auth_service
2025-01-28 16:31:00,user_23,file_access,136,dev_23,10.0.4.73,India,success,file,confidential_report
2025-01-25 06:38:00,user_55,password_reset,1,dev_55,10.0.0.125,Singapore,success,system,auth_service
2025-01-17 08:49:00,user_24,failed_login,1,dev_24,10.0.0.103,Canada,failure,system,auth_service
2025-01-11 08:52:00,user_19,login,1,dev_19,10.0.2.100,United Kingdom,success,system,auth_service
2025-01-02 09:08:00,user_30,file_access,142,dev_30,10.0.2.19,Singapore,success,file,confidential_report
2025-01-17 14:12:00,user_57,login,1,dev_57,10.0.3.48,Australia,success,system,auth_service
2025-01-01 14:48:00,user_56,login,1,dev_56,10.0.3.87,United States,success,system,auth_service
2025-01-10 09:30:00,user_09,file_access,155,dev_09,10.0.4.8,Singapore,success,file,confidential_report
2025-01-05 22:32:00,user_39,login,1,dev_39,10.0.1.149,Germany,success,system,auth_service
2025-01-14 23:19:00,user_24,login,1,dev_24,10.0.5.97,Canada,success,system,auth_service
2025-01-01 18:37:00,user_20,file_access,109,dev_20,10.0.1.124,Australia,success,file,confidential_report
2025-01-05 15:27:00,user_28,login,1,dev_28,10.0.3.96,Singapore,success,system,auth_service
2025-01-18 06:59:00,user_30,login,1,dev_30,10.0.0.163,Australia,success,system,auth_service
2025-01-30 00:00:00,user_35,failed_login,1,dev_35,10.0.5.230,Singapore,failure,system,auth_service
2025-01-16 23:55:00,user_29,login,1,dev_29,10.0.0.88,Australia,success,system,auth_service
2025-01-16 08:41:00,user_55,login,1,dev_55,10.0.4.205,Singapore,success,system,auth_service
2025-01-11 17:22:00,user_23,login,1,dev_23,10.0.4.6,United States,success,system,auth_service
2025-01-21 14:15:00,user_34,login,1,dev_34,10.0.5.9,Singapore,success,system,auth_service
2025-01-17 16:26:00,user_25,file_access,50,dev_25,10.0.3.156,United Kingdom,success,file,confidential_report
2025-01-11 05:40:00,user_02,file_access,156,dev_02,10.0.2.15,Australia,success,file,confidential_report
2025-01-14 12:41:00,user_27,file_access,10,dev_27,10.0.3.244,United Kingdom,success,file,confidential_report
2025-01-26 05:25:00,user_32,file_access,12,dev_32,10.0.0.230,Germany,success,file,confidential_report
2025-01-17 11:00:00,user_30,failed_login,1,dev_30,10.0.2.95,Germany,failure,system,auth_service
2025-01-18 15:19:00,user_27,login,1,dev_27,10.0.4.6,Japan,success,system,auth_service
2025-01-05 10:29:00,user_14,file_access,155,dev_14,10.0.1.127,India,success,file,confidential_report
2025-01-20 07:43:00,user_48,phishing_click,1,dev_48,10.0.2.113,Canada,success,system,auth_service
2025-01-09 17:46:00,user_30,login,1,dev_30,10.0.0.88,United States,success,system,auth_service
2025-01-08 10:09:00,user_45,login,1,dev_45,10.0.0.211,Australia,success,system,auth_service
2025-01-01 00:45:00,user_35,login,1,dev_35,10.0.5.156,Canada,success,system,auth_service
2025-01-06 15:51:00,user_37,login,1,dev_37,10.0.4.88,Australia,success,system,auth_service
2025-01-01 05:59:00,user_29,login,1,dev_29,10.0.0.149,India,success,system,auth_service
2025-01-26 01:39:00,user_46,file_access,57,dev_46,10.0.5.238,United Kingdom,success,file,confidential_report
2025-01-22 03:45:00,user_27,file_access,140,dev_27,10.0.3.2,India,success,file,confidential_report
2025-01-26 11:23:00,user_39,login,1,dev_39,10.0.0.170,Germany,success,system,auth_service
2025-01-17 08:09:00,user_33,login,1,dev_33,10.0.5.129,Germany,success,system,auth_service
2025-01-01 04:03:00,user_39,login,1,dev_39,10.0.3.36,Australia,success,system,auth_service
2025-01-11 18:32:00,user_08,login,1,dev_08,10.0.1.173,Singapore,success,system,auth_service
2025-01-30 13:48:00,user_06,file_access,91,dev_06,10.0.1.78,Germany,success,file,confidential_report
2025-01-21 19:58:00,user_20,login,1,dev_20,10.0.4.25,Germany,success,system,auth_service
2025-01-18 00:44:00,user_50,login,1,dev_50,10.0.3.35,Germany,success,system,auth_service
2025-01-05 18:52:00,user_27,file_access,36,dev_27,10.0.5.208,Australia,success,file,confidential_report
2025-01-29 19:28:00,user_60,file_access,222,dev_60,10.0.4.71,Australia,success,file,confidential_report
2025-01-24 19:14:00,user_05,login,1,dev_05,10.0.3.76,United Kingdom,success,system,auth_service
2025-01-16 23:42:00,user_47,login,1,dev_47,10.0.2.61,Germany,success,system,auth_service
2025-01-19 17:56:00,user_48,failed_login,1,dev_48,10.0.1.81,Germany,failure,system,auth_service
2025-01-16 14:49:00,user_51,login,1,dev_51,10.0.5.124,United States,success,system,auth_service
2025-01-13 06:48:00,user_32,password_reset,1,dev_32,10.0.0.75,Germany,success,system,auth_service
2025-01-30 04:50:00,user_35,login,1,dev_35,10.0.4.104,United Kingdom,success,system,auth_service
2025-01-19 02:44:00,user_07,failed_login,1,dev_07,10.0.3.219,United States,failure,system,auth_service
2025-01-02 07:57:00,user_31,file_access,236,dev_31,10.0.3.154,United States,success,file,confidential_report
2025-01-27 15:14:00,user_26,file_access,200,dev_26,10.0.4.194,Canada,success,file,confidential_report
2025-01-28 14:35:00,user_20,login,1,dev_20,10.0.2.208,United States,success,system,auth_service
2025-01-10 22:34:00,user_36,login,1,dev_36,10.0.0.59,Australia,success,system,auth_service
2025-01-21 17:34:00,user_05,login,1,dev_05,10.0.0.82,India,success,system,auth_service
2025-01-07 12:00:00,user_18,failed_login,1,dev_18,10.0.5.1,United States,failure,system,auth_service
2025-01-30 02:22:00,user_26,login,1,dev_26,10.0.2.124,United States,success,system,auth_service
2025-01-16 10:33:00,user_46,login,1,dev_46,10.0.5.36,India,success,system,auth_service
2025-01-30 16:35:00,user_36,login,1,dev_36,10.0.1.15,Australia,success,system,auth_service
2025-01-27 17:59:00,user_48,login,1,dev_48,10.0.3.87,United Kingdom,success,system,auth_service
2025-01-27 06:27:00,user_10,failed_login,1,dev_10,10.0.4.8,United States,failure,system,auth_service
2025-01-10 12:23:00,user_42,file_access,208,dev_42,10.0.2.69,Germany,success,file,confidential_report
2025-01-27 14:39:00,user_03,failed_login,1,dev_03,10.0.4.76,United Kingdom,failure,system,auth_service
2025-01-01 14:13:00,user_08,login,1,dev_08,10.0.2.46,United States,success,system,auth_service
2025-01-28 02:04:00,user_09,login,1,dev_09,10.0.3.2,Germany,success,system,auth_service
2025-01-09 16:24:00,user_08,login,1,dev_08,10.0.0.233,Japan,success,system,auth_service
2025-01-15 23:50:00,user_12,login,1,dev_12,10.0.3.11,Canada,success,system,auth_service
2025-01-01 16:51:00,user_10,login,1,dev_10,10.0.1.168,Canada,success,system,auth_service
2025-01-17 16:28:00,user_07,file_access,81,dev_07,10.0.0.14,Australia,success,file,confidential_report
