timestamp,user_id,event_type,event_value,device_id,ip_address,location,auth_result,resource_type,resource_name
2025-01-09 00:33:00,user_05,login,1,dev_05,10.0.0.105,United Kingdom,success,system,auth_service
2025-01-24 10:36:00,user_22,failed_login,1,dev_22,10.0.3.155,India,failure,system,auth_service
2025-01-22 09:58:00,user_33,login,1,dev_33,10.0.3.184,Japan,success,system,auth_service
2025-01-26 17:45:00,user_24,login,1,dev_24,10.0.5.39,Australia,success,system,auth_service
2025-01-09 00:55:00,user_06,login,1,dev_06,10.0.4.213,India,success,system,auth_service
2025-01-16 19:35:00,user_22,file_access,38,dev_22,10.0.1.142,United Kingdom,success,file,confidential_report
2025-01-03 15:24:00,user_28,file_access,71,dev_28,10.0.0.125,Germany,success,file,confidential_report
2025-01-28 01:06:00,user_45,failed_login,1,dev_45,10.0.4.170,Singapore,failure,system,auth_service
2025-01-19 13:06:00,user_28,login,1,dev_28,10.0.0.93,India,success,system,auth_service
2025-01-06 16:52:00,user_48,file_access,84,dev_48,10.0.5.3,United Kingdom,success,file,confidential_report
2025-01-15 21:39:00,user_24,login,1,dev_24,10.0.2.236,United Kingdom,success,system,auth_service
2025-01-24 17:23:00,user_42,login,1,dev_42,10.0.4.200,Singapore,success,system,auth_service
2025-01-29 23:20:00,user_30,file_access,113,dev_30,10.0.4.20,Australia,success,file,confidential_report
2025-01-18 12:56:00,user_15,password_reset,1,dev_15,10.0.5.48,Japan,success,system,auth_service
2025-01-10 13:49:00,user_21,failed_login,1,dev_21,10.0.4.241,Japan,failure,system,auth_service
2025-01-28 23:42:00,user_25,password_reset,1,dev_25,10.0.0.68,Germany,success,system,auth_service
2025-01-01 17:33:00,user_52,login,1,dev_52,10.0.2.33,India,success,system,auth_service
2025-01-22 14:53:00,user_11,password_reset,1,dev_11,10.0.0.123,Germany,success,system,auth_service
2025-01-26 10:21:00,user_03,file_access,6,dev_03,10.0.0.146,United Kingdom,success,file,confidential_report
2025-01-08 09:43:00,user_33,password_reset,1,dev_33,10.0.1.155,Japan,success,system,auth_service
2025-01-12 15:48:00,user_32,file_access,36,dev_32,10.0.1.97,United States,success,file,confidential_report
2025-01-15 01:24:00,user_41,file_access,168,dev_41,10.0.0.98,Germany,success,file,confidential_report
2025-01-01 10:02:00,user_35,file_access,108,dev_35,10.0.3.247,Japan,success,file,confidential_report
2025-01-14 16:33:00,user_14,file_access,86,dev_14,10.0.1.173,Canada,success,file,confidential_report
2025-01-01 23:29:00,user_16,password_reset,1,dev_16,10.0.5.33,Japan,success,system,auth_service
2025-01-22 12:45:00,user_28,login,1,dev_28,10.0.5.75,Singapore,success,system,auth_service
2025-01-27 06:52:00,user_17,login,1,dev_17,10.0.5.31,Germany,success,system,auth_service
2025-01-30 09:06:00,user_59,login,1,dev_59,10.0.3.21,Canada,success,system,auth_service
2025-01-15 22:57:00,user_42,file_access,238,dev_42,10.0.4.45,Singapore,success,file,confidential_report
2025-01-25 20:39:00,user_25,failed_login,1,dev_25,10.0.0.37,Germany,failure,system,auth_service
2025-01-10 20:38:00,user_02,login,1,dev_02,10.0.5.46,Germany,success,system,auth_service
2025-01-29 13:22:00,user_04,login,1,dev_04,10.0.1.108,United States,success,system,auth_service
2025-01-06 05:49:00,user_60,login,1,dev_60,10.0.4.4,United States,success,system,auth_service
2025-01-22 00:50:00,user_13,login,1,dev_13,10.0.2.121,Germany,success,system,auth_service
2025-01-27 07:04:00,user_51,login,1,dev_51,10.0.1.4,India,success,system,auth_service
2025-01-23 07:37:00,user_49,failed_login,1,dev_49,10.0.5.30,United States,failure,system,auth_service
2025-01-29 11:27:00,user_50,login,1,dev_50,10.0.5.2,Singapore,success,system,auth_service
2025-01-04 20:04:00,user_50,failed_login,1,dev_50,10.0.3.14,United States,failure,system,auth_service
2025-01-25 00:20:00,user_41,password_reset,1,dev_41,10.0.4.69,Canada,success,system,auth_service
2025-01-10 06:30:00,user_15,login,1,dev_15,10.0.4.247,United Kingdom,success,system,auth_service
2025-01-28 16:24:00,user_08,file_access,148,dev_08,10.0.3.223,United States,success,file,confidential_report
2025-01-12 18:52:00,user_24,login,1,dev_24,10.0.1.41,India,success,system,auth_service
2025-01-01 04:30:00,user_12,file_access,211,dev_12,10.0.1.47,Australia,success,file,confidential_report
2025-01-23 17:36:00,user_32,login,1,dev_32,10.0.0.108,Japan,success,system,auth_service
2025-01-04 10:43:00,user_16,login,1,dev_16,10.0.2.167,United Kingdom,success,system,auth_service
2025-01-05 06:19:00,user_14,login,1,dev_14,10.0.4.33,Germany,success,system,auth_service
2025-01-30 13:54:00,user_11,login,1,dev_11,10.0.0.129,Australia,success,system,auth_service
2025-01-06 20:24:00,user_29,failed_login,1,dev_29,10.0.2.89,United States,failure,system,auth_service
2025-01-12 22:34:00,user_38,phishing_click,1,dev_38,10.0.3.13,Japan,success,system,auth_service
2025-01-08 09:09:00,user_46,login,1,dev_46,10.0.2.196,Singapore,success,system,auth_service
2025-01-12 14:56:00,user_27,failed_login,1,dev_27,10.0.0.222,United Kingdom,failure,system,auth_service
2025-01-16 23:14:00,user_59,login,1,dev_59,10.0.0.228,Germany,success,system,auth_service
2025-01-17 14:44:00,user_05,login,1,dev_05,10.0.1.151,Australia,success,system,auth_service
2025-01-09 13:37:00,user_54,login,1,dev_54,10.0.3.202,Japan,success,system,auth_service
2025-01-04 08:43:00,user_48,login,1,dev_48,10.0.3.181,United Kingdom,success,system,auth_service
2025-01-25 02:06:00,user_40,file_access,220,dev_40,10.0.3.246,Canada,success,file,confidential_report
2025-01-13 23:03:00,user_05,phishing_click,1,dev_05,10.0.5.24,Australia,success,system,auth_service
2025-01-06 05:36:00,user_24,login,1,dev_24,10.0.4.162,Australia,success,system,auth_service
2025-01-11 11:08:00,user_28,file_access,208,dev_28,10.0.0.138,Singapore,success,file,confidential_report
2025-01-13 19:40:00,user_23,login,1,dev_23,10.0.0.120,Germany,success,system,auth_service
2025-01-14 12:49:00,user_57,login,1,dev_57,10.0.4.177,Canada,success,system,auth_service
2025-01-23 21:27:00,user_06,failed_login,1,dev_06,10.0.4.132,United Kingdom,failure,system,auth_service
2025-01-07 19:30:00,user_07,login,1,dev_07,10.0.0.126,Australia,success,system,auth_service
2025-01-25 20:22:00,user_39,file_access,46,dev_39,10.0.0.239,India,success,file,confidential_report
2025-01-24 08:01:00,user_10,failed_login,1,dev_10,10.0.1.46,United Kingdom,failure,system,auth_service
2025-01-07 07:02:00,user_16,file_access,247,dev_16,10.0.5.97,India,success,file,confidential_report
2025-01-09 22:34:00,user_42,phishing_click,1,dev_42,10.0.3.169,Japan,success,system,auth_service
2025-01-03 22:06:00,user_05,file_access,178,dev_05,10.0.4.48,Singapore,success,file,confidential_report
2025-01-04 19:45:00,user_35,phishing_click,1,dev_35,10.0.0.101,India,success,system,auth_service
2025-01-24 06:38:00,user_12,failed_login,1,dev_12,10.0.4.3,Australia,failure,system,auth_service
2025-01-28 11:32:00,user_15,file_access,72,dev_15,10.0.1.77,United Kingdom,success,file,confidential_report
2025-01-12 11:49:00,user_30,file_access,171,dev_30,10.0.4.237,Germany,success,file,confidential_report
2025-01-17 02:51:00,user_57,login,1,dev_57,10.0.1.49,Japan,success,system,auth_service
2025-01-07 03:26:00,user_24,login,1,dev_24,10.0.4.88,India,success,system,auth_service
2025-01-07 05:56:00,user_23,login,1,dev_23,10.0.0.235,Australia,success,system,auth_service
2025-01-05 19:49:00,user_25,failed_login,1,dev_25,10.0.2.73,Japan,failure,system,auth_service
2025-01-10 01:02:00,user_38,login,1,dev_38,10.0.4.236,India,success,system,auth_service
2025-01-11 23:27:00,user_06,file_access,243,dev_06,10.0.1.173,Germany,success,file,confidential_report
2025-01-08 18:27:00,user_21,login,1,dev_21,10.0.0.17,United Kingdom,success,system,auth_service
2025-01-28 08:38:00,user_10,file_access,154,dev_10,10.0.4.90,Singapore,success,file,confidential_report
2025-01-21 02:40:00,user_19,failed_login,1,dev_19,10.0.1.179,Australia,failure,system,auth_service
2025-01-18 18:58:00,user_24,failed_login,1,dev_24,10.0.1.13,India,failure,system,auth_service
2025-01-04 18:57:00,user_29,failed_login,1,dev_29,10.0.1.197,Singapore,failure,system,auth_service
2025-01-29 02:53:00,user_51,file_access,248,dev_51,10.0.1.200,Canada,success,file,confidential_report
2025-01-10 03:50:00,user_48,file_access,132,dev_48,10.0.1.23,Australia,success,file,confidential_report
2025-01-26 03:50:00,user_49,file_access,105,dev_49,10.0.3.107,India,success,file,confidential_report
2025-01-29 01:23:00,user_41,failed_login,1,dev_41,10.0.1.83,India,failure,system,auth_service
2025-01-21 22:03:00,user_54,failed_login,1,dev_54,10.0.5.71,India,failure,system,auth_service
2025-01-11 03:47:00,user_34,phishing_click,1,dev_34,10.0.5.226,India,success,system,auth_service
2025-01-26 07:32:00,user_15,file_access,158,dev_15,10.0.5.126,United States,success,file,confidential_report
2025-01-14 06:49:00,user_50,file_access,229,dev_50,10.0.0.201,Germany,success,file,confidential_report
2025-01-23 13:06:00,user_03,login,1,dev_03,10.0.0.142,Japan,success,system,auth_service
2025-01-03 09:16:00,user_01,login,1,dev_01,10.0.1.129,Germany,success,system,auth_service
2025-01-04 23:52:00,user_31,password_reset,1,dev_31,10.0.1.197,Canada,success,system,auth_service
2025-01-25 00:28:00,user_48,file_access,109,dev_48,10.0.3.36,United States,success,file,confidential_report
2025-01-29 02:01:00,user_15,file_access,210,dev_15,10.0.5.154,Japan,success,file,confidential_report
2025-01-30 12:18:00,user_39,password_reset,1,dev_39,10.0.2.108,Canada,success,system,auth_service
2025-01-04 23:28:00,user_34,failed_login,1,dev_34,10.0.1.118,United Kingdom,failure,system,auth_service
2025-01-16 07:19:00,user_35,failed_login,1,dev_35,10.0.5.222,Canada,failure,system,auth_service
2025-01-09 09:43:00,user_45,login,1,dev_45,10.0.0.31,United States,success,system,auth_service
2025-01-22 17:22:00,user_01,login,1,dev_01,10.0.1.172,India,success,system,auth_service
2025-01-08 00:00:00,user_31,login,1,dev_31,10.0.0.234,Germany,success,system,auth_service
2025-01-14 00:04:00,user_15,login,1,dev_15,10.0.4.132,India,success,system,auth_service
2025-01-24 12:55:00,user_41,login,1,dev_41,10.0.0.74,Canada,success,system,auth_service
2025-01-25 13:44:00,user_42,login,1,dev_42,10.0.4.92,Japan,success,system,auth_service
2025-01-16 07:39:00,user_40,login,1,dev_40,10.0.3.36,Canada,success,system,auth_service
2025-01-06 15:41:00,user_44,login,1,dev_44,10.0.1.97,India,success,system,auth_service
2025-01-19 23:28:00,user_50,file_access,111,dev_50,10.0.0.13,Germany,success,file,confidential_report
2025-01-11 00:46:00,user_22,login,1,dev_22,10.0.5.154,Australia,success,system,auth_service
2025-01-09 08:50:00,user_27,login,1,dev_27,10.0.2.150,United Kingdom,success,system,auth_service
2025-01-24 00:29:00,user_13,failed_login,1,dev_13,10.0.2.143,Japan,failure,system,auth_service
2025-01-27 06:15:00,user_54,file_access,64,dev_54,10.0.0.239,Canada,success,file,confidential_report
2025-01-12 10:26:00,user_42,failed_login,1,dev_42,10.0.1.225,Germany,failure,system,auth_service
2025-01-07 02:02:00,user_50,failed_login,1,dev_50,10.0.4.125,Canada,failure,system,auth_service
2025-01-22 03:50:00,user_13,login,1,dev_13,10.0.5.16,United States,success,system,auth_service
2025-01-04 03:16:00,user_03,file_access,236,dev_03,10.0.1.13,Australia,success,file,confidential_report
2025-01-14 01:34:00,user_30,login,1,dev_30,10.0.1.134,Australia,success,system,auth_service
2025-01-24 14:30:00,user_27,file_access,43,dev_27,10.0.3.225,United States,success,file,confidential_report
2025-01-03 07:40:00,user_21,file_access,236,dev_21,10.0.1.35,Germany,success,file,confidential_report
2025-01-09 11:31:00,user_60,file_access,138,dev_60,10.0.0.230,United States,success,file,confidential_report
2025-01-13 00:42:00,user_43,login,1,dev_43,10.0.0.240,India,success,system,auth_service
2025-01-30 22:36:00,user_52,failed_login,1,dev_52,10.0.2.2,Germany,failure,system,auth_service
2025-01-25 04:18:00,user_58,failed_login,1,dev_58,10.0.2.14,Australia,failure,system,auth_service
2025-01-15 05:06:00,user_32,login,1,dev_32,10.0.4.96,United States,success,system,auth_service
2025-01-01 06:04:00,user_13,login,1,dev_13,10.0.3.236,Japan,success,system,auth_service
2025-01-03 08:50:00,user_18,login,1,dev_18,10.0.4.192,Japan,success,system,auth_service
2025-01-13 09:28:00,user_15,failed_login,1,dev_15,10.0.3.183,Germany,failure,system,auth_service
2025-01-08 01:51:00,user_07,login,1,dev_07,10.0.4.66,Germany,success,system,auth_service
2025-01-05 14:23:00,user_17,file_access,123,dev_17,10.0.5.151,Germany,success,file,confidential_report
2025-01-11 00:39:00,user_13,file_access,57,dev_13,10.0.0.52,Japan,success,file,confidential_report
2025-01-27 12:46:00,user_55,file_access,94,dev_55,10.0.5.2,Japan,success,file,confidential_report
2025-01-25 21:56:00,user_09,login,1,dev_09,10.0.0.108,Australia,success,system,auth_service
2025-01-11 19:17:00,user_43,file_access,122,dev_43,10.0.1.20,United Kingdom,success,file,confidential_report
2025-01-02 17:16:00,user_34,login,1,dev_34,10.0.2.139,Singapore,success,system,auth_service
2025-01-03 16:22:00,user_34,failed_login,1,dev_34,10.0.2.192,Singapore,failure,system,auth_service
2025-01-11 04:13:00,user_60,login,1,dev_60,10.0.5.193,United Kingdom,success,system,auth_service
2025-01-03 13:33:00,user_07,file_access,113,dev_07,10.0.0.30,United States,success,file,confidential_report
2025-01-12 17:43:00,user_32,file_access,52,dev_32,10.0.3.94,Canada,success,file,confidential_report
2025-01-03 00:38:00,user_28,failed_login,1,dev_28,10.0.2.232,Germany,failure,system,auth_service
2025-01-14 09:54:00,user_14,login,1,dev_14,10.0.1.80,Canada,success,system,auth_service
2025-01-02 01:13:00,user_57,password_reset,1,dev_57,10.0.4.42,Australia,success,system,auth_service
2025-01-12 13:35:00,user_35,login,1,dev_35,10.0.2.180,Canada,success,system,auth_service
2025-01-09 21:53:00,user_57,login,1,dev_57,10.0.1.191,Singapore,success,system,auth_service
2025-01-11 20:00:00,user_42,failed_login,1,dev_42,10.0.0.25,Japan,failure,system,auth_service
2025-01-27 15:12:00,user_52,file_access,6,dev_52,10.0.4.163,India,success,file,confidential_report
2025-01-08 02:02:00,user_53,login,1,dev_53,10.0.4.170,Germany,success,system,auth_service
2025-01-24 14:37:00,user_05,file_access,19,dev_05,10.0.2.16,Canada,success,file,confidential_report
2025-01-22 09:52:00,user_36,login,1,dev_36,10.0.0.75,United States,success,system,auth_service
2025-01-01 14:53:00,user_36,login,1,dev_36,10.0.4.183,Japan,success,system,auth_service
2025-01-19 16:08:00,user_27,login,1,dev_27,10.0.3.49,Canada,success,system,auth_service
2025-01-02 06:56:00,user_49,login,1,dev_49,10.0.0.77,Australia,success,system,auth_service
2025-01-12 08:38:00,user_44,login,1,dev_44,10.0.1.63,Germany,success,system,auth_service
2025-01-14 12:51:00,user_20,failed_login,1,dev_20,10.0.0.42,India,failure,system,auth_service
2025-01-24 05:03:00,user_20,failed_login,1,dev_20,10.0.4.26,Australia,failure,system,auth_service
2025-01-12 17:33:00,user_06,file_access,87,dev_06,10.0.1.218,Australia,success,file,confidential_report
2025-01-29 09:06:00,user_58,login,1,dev_58,10.0.2.16,Germany,success,system,auth_service
2025-01-26 15:27:00,user_56,file_access,235,dev_56,10.0.5.163,India,success,file,confidential_report
2025-01-26 13:40:00,user_56,file_access,187,dev_56,10.0.4.97,United States,success,file,confidential_report
2025-01-16 00:04:00,user_45,login,1,dev_45,10.0.2.9,India,success,system,auth_service
2025-01-30 16:18:00,user_15,file_access,226,dev_15,10.0.0.245,Australia,success,file,confidential_report
2025-01-21 00:11:00,user_36,login,1,dev_36,10.0.3.228,Canada,success,system,auth_service
2025-01-13 06:43:00,user_15,file_access,55,dev_15,10.0.3.178,Japan,success,file,confidential_report
2025-01-12 22:40:00,user_51,password_reset,1,dev_51,10.0.0.241,Australia,success,system,auth_service
2025-01-28 01:48:00,user_24,login,1,dev_24,10.0.3.93,Japan,success,system,auth_service
2025-01-09 06:40:00,user_28,login,1,dev_28,10.0.3.8,Japan,success,system,auth_service
2025-01-08 10:27:00,user_54,phishing_click,1,dev_54,10.0.4.108,Canada,success,system,auth_service
2025-01-07 03:56:00,user_51,file_access,114,dev_51,10.0.3.240,United Kingdom,success,file,confidential_report
2025-01-23 06:36:00,user_40,login,1,dev_40,10.0.4.246,Canada,success,system,auth_service
2025-01-09 13:49:00,user_45,phishing_click,1,dev_45,10.0.1.231,Australia,success,system,auth_service
2025-01-27 22:34:00,user_02,failed_login,1,dev_02,10.0.3.208,India,failure,system,auth_service
2025-01-22 03:21:00,user_58,file_access,45,dev_58,10.0.3.9,United Kingdom,success,file,confidential_report
2025-01-15 22:26:00,user_19,failed_login,1,dev_19,10.0.0.201,Japan,failure,system,auth_service
2025-01-21 07:38:00,user_45,login,1,dev_45,10.0.5.1,Germany,success,system,auth_service
2025-01-01 10:14:00,user_48,login,1,dev_48,10.0.0.152,Singapore,success,system,auth_service
2025-01-25 17:28:00,user_43,login,1,dev_43,10.0.2.33,Japan,success,system,auth_service
2025-01-21 11:48:00,user_13,login,1,dev_13,10.0.0.106,India,success,system,auth_service
2025-01-18 19:13:00,user_50,login,1,dev_50,10.0.1.5,Australia,success,system,auth_service
2025-01-17 21:54:00,user_25,login,1,dev_25,10.0.5.137,United Kingdom,success,system,auth_service
2025-01-01 18:01:00,user_57,login,1,dev_57,10.0.5.159,Germany,success,system,auth_service
2025-01-02 01:51:00,user_34,login,1,dev_34,10.0.0.191,United Kingdom,success,system,auth_service
2025-01-21 02:34:00,user_41,login,1,dev_41,10.0.1.64,United States,success,system,auth_service
2025-01-28 18:49:00,user_60,login,1,dev_60,10.0.2.19,Germany,success,system,auth_service
2025-01-07 11:35:00,user_04,file_access,63,dev_04,10.0.4.57,Canada,success,file,confidential_report
2025-01-17 15:15:00,user_22,failed_login,1,dev_22,10.0.4.29,India,failure,system,auth_service
2025-01-09 05:15:00,user_31,password_reset,1,dev_31,10.0.0.215,India,success,system,auth_service
2025-01-20 07:13:00,user_20,file_access,185,dev_20,10.0.2.202,Japan,success,file,confidential_report
2025-01-17 17:23:00,user_52,file_access,165,dev_52,10.0.1.216,United States,success,file,confidential_report
2025-01-06 23:26:00,user_17,login,1,dev_17,10.0.3.114,India,success,system,auth_service
2025-01-25 19:21:00,user_25,failed_login,1,dev_25,10.0.4.131,India,failure,system,auth_service
2025-01-03 11:39:00,user_39,password_reset,1,dev_39,10.0.3.161,India,success,system,auth_service
2025-01-17 09:41:00,user_13,login,1,dev_13,10.0.4.30,Singapore,success,system,auth_service
2025-01-03 22:48:00,user_26,file_access,228,dev_26,10.0.0.216,Canada,success,file,confidential_report
2025-01-16 20:13:00,user_60,failed_login,1,dev_60,10.0.4.123,United Kingdom,failure,system,auth_service
2025-01-28 01:33:00,user_08,file_access,54,dev_08,10.0.5.97,Australia,success,file,confidential_report
2025-01-28 10:19:00,user_59,login,1,dev_59,10.0.1.209,Germany,success,system,auth_service
2025-01-21 05:39:00,user_27,file_access,82,dev_27,10.0.4.88,Singapore,success,file,confidential_report
2025-01-06 08:50:00,user_36,file_access,18,dev_36,10.0.4.8,Singapore,success,file,confidential_report
2025-01-16 23:03:00,user_49,login,1,dev_49,10.0.2.66,Germany,success,system,auth_service
2025-01-29 17:03:00,user_10,file_access,199,dev_10,10.0.4.91,India,success,file,confidential_report
2025-01-17 15:29:00,user_29,login,1,dev_29,10.0.1.194,Singapore,success,system,auth_service
2025-01-23 00:01:00,user_48,login,1,dev_48,10.0.3.52,Germany,success,system,auth_service
2025-01-14 12:16:00,user_48,login,1,dev_48,10.0.1.55,United States,success,system,auth_service
2025-01-02 23:43:00,user_27,file_access,27,dev_27,10.0.0.227,United Kingdom,success,file,confidential_report
2025-01-14 07:38:00,user_55,login,1,dev_55,10.0.3.65,Australia,success,system,auth_service
2025-01-03 14:05:00,user_07,login,1,dev_07,10.0.2.112,United Kingdom,success,system,auth_service
2025-01-16 01:56:00,user_25,login,1,dev_25,10.0.2.159,United States,success,system,auth_service
2025-01-12 19:32:00,user_09,failed_login,1,dev_09,10.0.2.11,Singapore,failure,system,auth_service
2025-01-22 00:50:00,user_55,login,1,dev_55,10.0.3.22,Australia,success,system,auth_service
2025-01-05 13:30:00,user_21,failed_login,1,dev_21,10.0.0.96,India,failure,system,auth_service
2025-01-21 22:38:00,user_11,failed_login,1,dev_11,10.0.2.57,India,failure,system,auth_service
2025-01-08 05:16:00,user_55,login,1,dev_55,10.0.5.135,Singapore,success,system,auth_service
2025-01-24 16:33:00,user_13,login,1,dev_13,10.0.5.154,Germany,success,system,auth_service
2025-01-06 04:53:00,user_54,failed_login,1,dev_54,10.0.3.34,United Kingdom,failure,system,auth_service
2025-01-28 22:42:00,user_47,file_access,17,dev_47,10.0.0.144,United States,success,file,confidential_report
2025-01-20 02:07:00,user_43,login,1,dev_43,10.0.2.165,Japan,success,system,auth_service
2025-01-13 20:32:00,user_20,file_access,215,dev_20,10.0.1.217,United States,success,file,confidential_report
2025-01-07 10:58:00,user_17,file_access,248,dev_17,10.0.1.149,Singapore,success,file,confidential_report
2025-01-22 20:00:00,user_52,file_access,12,dev_52,10.0.1.139,Canada,success,file,confidential_report
2025-01-05 19:33:00,user_01,file_access,54,dev_01,10.0.0.21,Japan,success,file,confidential_report
2025-01-17 21:57:00,user_46,login,1,dev_46,10.0.2.184,Japan,success,system,auth_service
2025-01-14 03:20:00,user_37,login,1,dev_37,10.0.2.122,India,success,system,auth_service
2025-01-09 14:22:00,user_02,failed_login,1,dev_02,10.0.3.93,Japan,failure,system,auth_service
2025-01-05 06:19:00,user_40,file_access,103,dev_40,10.0.3.13,Canada,success,file,confidential_report
2025-01-11 03:55:00,user_33,login,1,dev_33,10.0.4.62,India,success,system,auth_service
2025-01-21 15:41:00,user_26,failed_login,1,dev_26,10.0.5.182,Japan,failure,system,auth_service
2025-01-20 03:21:00,user_23,failed_login,1,dev_23,10.0.4.134,Canada,failure,system,auth_service
2025-01-19 23:36:00,user_51,failed_login,1,dev_51,10.0.5.150,Canada,failure,system,auth_service
2025-01-09 00:45:00,user_57,file_access,9,dev_57,10.0.3.25,United States,success,file,confidential_report
2025-01-19 07:29:00,user_52,failed_login,1,dev_52,10.0.1.141,Japan,failure,system,auth_service
2025-01-03 19:53:00,user_11,failed_login,1,dev_11,10.0.3.41,Germany,failure,system,auth_service
2025-01-28 13:44:00,user_16,file_access,204,dev_16,10.0.3.221,United Kingdom,success,file,confidential_report
2025-01-22 00:29:00,user_42,login,1,dev_42,10.0.4.45,United States,success,system,auth_service
2025-01-02 00:48:00,user_50,failed_login,1,dev_50,10.0.1.74,Japan,failure,system,auth_service
2025-01-16 23:15:00,user_50,file_access,203,dev_50,10.0.0.119,Germany,success,file,confidential_report
2025-01-27 01:08:00,user_19,password_reset,1,dev_19,10.0.0.137,United Kingdom,success,system,auth_service
2025-01-04 03:09:00,user_12,file_access,144,dev_12,10.0.0.237,Singapore,success,file,confidential_report
2025-01-28 03:23:00,user_31,login,1,dev_31,10.0.3.152,Japan,success,system,auth_service
2025-01-06 03:13:00,user_32,login,1,dev_32,10.0.3.33,United States,success,system,auth_service
2025-01-01 10:35:00,user_30,login,1,dev_30,10.0.3.183,United States,success,system,auth_service
2025-01-13 16:40:00,user_37,failed_login,1,dev_37,10.0.0.180,United Kingdom,failure,system,auth_service
2025-01-12 12:20:00,user_15,file_access,228,dev_15,10.0.5.19,India,success,file,confidential_report
2025-01-15 01:08:00,user_05,login,1,dev_05,10.0.5.139,Singapore,success,system,auth_service
2025-01-10 02:23:00,user_23,failed_login,1,dev_23,10.0.1.227,Germany,failure,system,auth_service
2025-01-01 10:19:00,user_53,login,1,dev_53,10.0.2.205,India,success,system,auth_service
2025-01-22 19:18:00,user_26,file_access,248,dev_26,10.0.0.109,Japan,success,file,confidential_report
2025-01-22 14:53:00,user_35,failed_login,1,dev_35,10.0.4.101,India,failure,system,auth_service
2025-01-21 00:51:00,user_34,login,1,dev_34,10.0.5.3,Japan,success,system,auth_service
2025-01-01 02:34:00,user_28,login,1,dev_28,10.0.2.231,United States,success,system,auth_service
2025-01-09 23:38:00,user_59,password_reset,1,dev_59,10.0.0.148,Germany,success,system,auth_service
2025-01-20 19:41:00,user_30,failed_login,1,dev_30,10.0.1.187,Japan,failure,system,auth_service
2025-01-09 00:43:00,user_35,file_access,121,dev_35,10.0.5.77,Australia,success,file,confidential_report
2025-01-02 10:31:00,user_43,phishing_click,1,dev_43,10.0.2.16,Canada,success,system,auth_service
2025-01-19 22:40:00,user_39,file_access,208,dev_39,10.0.5.117,Australia,success,file,confidential_report
2025-01-30 16:32:00,user_32,login,1,dev_32,10.0.3.2,Singapore,success,system,auth_service
2025-01-26 01:26:00,user_34,file_access,192,dev_34,10.0.2.205,United States,success,file,confidential_report
2025-01-09 14:37:00,user_19,file_access,82,dev_19,10.0.1.196,Germany,success,file,confidential_report
2025-01-04 07:09:00,user_49,failed_login,1,dev_49,10.0.2.141,Germany,failure,system,auth_service
2025-01-05 06:03:00,user_18,login,1,dev_18,10.0.5.33,Australia,success,system,auth_service
2025-01-15 22:41:00,user_54,file_access,143,dev_54,10.0.3.234,Germany,success,file,confidential_report
2025-01-27 08:30:00,user_06,login,1,dev_06,10.0.0.115,Japan,success,system,auth_service
2025-01-24 12:33:00,user_30,file_access,174,dev_30,10.0.5.29,Canada,success,file,confidential_report
2025-01-28 07:24:00,user_56,failed_login,1,dev_56,10.0.1.245,Germany,failure,system,auth_service
2025-01-27 04:03:00,user_33,password_reset,1,dev_33,10.0.5.187,United Kingdom,success,system,auth_service
2025-01-10 07:58:00,user_43,file_access,147,dev_43,10.0.4.176,India,success,file,confidential_report
2025-01-10 07:29:00,user_22,file_access,108,dev_22,10.0.5.37,Germany,success,file,confidential_report
2025-01-09 21:13:00,user_03,login,1,dev_03,10.0.4.129,United Kingdom,success,system,auth_service
2025-01-02 14:44:00,user_27,failed_login,1,dev_27,10.0.2.139,United Kingdom,failure,system,auth_service
2025-01-30 17:32:00,user_06,login,1,dev_06,10.0.0.47,United Kingdom,success,system,auth_service
2025-01-18 02:00:00,user_01,file_access,89,dev_01,10.0.2.135,Japan,success,file,confidential_report
2025-01-26 20:21:00,user_60,password_reset,1,dev_60,10.0.3.199,United States,success,system,auth_service
2025-01-19 22:58:00,user_47,file_access,50,dev_47,10.0.5.139,India,success,file,confidential_report
2025-01-20 03:05:00,user_27,login,1,dev_27,10.0.5.171,Australia,success,system,auth_service
2025-01-17 18:08:00,user_09,login,1,dev_09,10.0.5.168,United States,success,system,auth_service
2025-01-08 12:00:00,user_06,login,1,dev_06,10.0.3.199,Singapore,success,system,auth_service
2025-01-06 08:56:00,user_33,password_reset,1,dev_33,10.0.3.228,India,success,system,auth_service
2025-01-24 23:38:00,user_50,failed_login,1,dev_50,10.0.5.32,United States,failure,system,auth_service
2025-01-14 21:48:00,user_19,failed_login,1,dev_19,10.0.5.112,Australia,failure,system,auth_service
2025-01-09 21:11:00,user_24,login,1,dev_24,10.0.1.206,United Kingdom,success,system,auth_service
2025-01-05 02:18:00,user_14,password_reset,1,dev_14,10.0.3.104,Germany,success,system,auth_service
2025-01-13 02:20:00,user_47,login,1,dev_47,10.0.0.192,Germany,success,system,auth_service
2025-01-23 22:13:00,user_42,login,1,dev_42,10.0.0.205,India,success,system,auth_service
2025-01-01 23:40:00,user_60,phishing_click,1,dev_60,10.0.2.241,Australia,success,system,auth_service
2025-01-28 10:39:00,user_44,login,1,dev_44,10.0.5.62,United States,success,system,auth_service
2025-01-16 16:30:00,user_51,password_reset,1,dev_51,10.0.1.49,Japan,success,system,auth_service
2025-01-04 23:22:00,user_46,login,1,dev_46,10.0.2.221,Singapore,success,system,auth_service
